genome	locus	family	cluster_type	provenance	functional_category	subsystem	redox_role	virulence_link
GCF_050205415.1	CGKMOC_02963	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205415.1	CGKMOC_02973	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_02976	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_02981	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205415.1	CGKMOC_02983	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205415.1	CGKMOC_02987	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205415.1	CGKMOC_03015	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205415.1	CGKMOC_03037	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_03064	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_03067	FeS_reductase_CCG	4Fe-4S	core_validated	Redox	CCG-domain (heterodisulfide-like)	redox_catalysis	
GCF_050205415.1	CGKMOC_03142	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_03282	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205415.1	CGKMOC_03452	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205415.1	CGKMOC_03460	DNA_glycosylase_Nth	4Fe-4S	core_validated	DNA repair	Base excision repair (EndoIII)	DNA_repair	oxidative_stress_survival
GCF_050205415.1	CGKMOC_03624	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205415.1	CGKMOC_03637	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205415.1	CGKMOC_03646	Rieske_QcrA	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (cytochrome bc1, QcrA)	electron_transport	essential_respiration
GCF_050205415.1	CGKMOC_03798	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205415.1	CGKMOC_03814	Glutamate_synthase	3Fe-4S	core_validated	Amino acid metabolism	Glutamate synthase (GOGAT)	catalytic	
GCF_050205415.1	CGKMOC_03935	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_03977	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_04134	Radical_SAM_PqqE	4Fe-4S	core_validated	Cofactor biosynthesis	PQQ biosynthesis	radical_catalysis	
GCF_050205415.1	CGKMOC_04358	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_04469	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_04632	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205415.1	CGKMOC_04634	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_04675	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205415.1	CGKMOC_04728	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_04772	IspG_HMBPP_synthase	4Fe-4S	core_validated	Isoprenoid biosynthesis	MEP pathway (ispG)	catalytic_4Fe4S	essential_MEP
GCF_050205415.1	CGKMOC_04947	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205415.1	CGKMOC_04984	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_05115	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205415.1	CGKMOC_05177	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205415.1	CGKMOC_05689	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205415.1	CGKMOC_05732	Radical_SAM_MoaA	4Fe-4S	core_validated	Cofactor biosynthesis	Molybdopterin (moaA)	radical_catalysis	
GCF_050205485.1	NJBGKB_00005	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_00070	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00091	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00115	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_00137	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_00141	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_00143	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_00148	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00152	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00162	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_00173	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00352	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_00418	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_00423	Rieske_steroid_oxygenase	2Fe-2S	core_validated	Lipid metabolism	Cholesterol/steroid catabolism	oxygenase	cholesterol_catabolism_virulence
GCF_050205485.1	NJBGKB_00484	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_00496	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_00507	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00516	Rieske_nitrite_reductase	2Fe-2S	core_validated	Nitrogen metabolism	Nitrite reduction	redox_catalysis	
GCF_050205485.1	NJBGKB_00517	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00639	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00642	FeS_reductase_CCG	4Fe-4S	core_validated	Redox	CCG-domain (heterodisulfide-like)	redox_catalysis	
GCF_050205485.1	NJBGKB_00700	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_00969	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205485.1	NJBGKB_01124	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_01132	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_01158	IspG_HMBPP_synthase	4Fe-4S	core_validated	Isoprenoid biosynthesis	MEP pathway (ispG)	catalytic_4Fe4S	essential_MEP
GCF_050205485.1	NJBGKB_01273	Radical_SAM_MiaB	4Fe-4S	core_validated	tRNA modification	tRNA methylthiolation (miaB)	radical_catalysis	
GCF_050205485.1	NJBGKB_01449	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_01459	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_01460	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_01491	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_01644	Rieske_steroid_oxygenase	2Fe-2S	core_validated	Lipid metabolism	Cholesterol/steroid catabolism	oxygenase	cholesterol_catabolism_virulence
GCF_050205485.1	NJBGKB_01803	NADH_dehydrogenase	4Fe-4S	core_validated	Energy metabolism	Respiratory complex I (nuo)	electron_transport	essential_respiration
GCF_050205485.1	NJBGKB_01807	NADH_dehydrogenase	2Fe-2S/4Fe-4S	core_validated	Energy metabolism	Respiratory complex I (nuo)	electron_transport	essential_respiration
GCF_050205485.1	NJBGKB_01808	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_01810	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_01834	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_01861	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_02099	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_02163	Ferredoxin_reductase_FprB	FAD/2Fe-2S	core_validated	Electron transfer	Ferredoxin/flavodoxin reductase	electron_donor	
GCF_050205485.1	NJBGKB_02177	Radical_SAM_MoaA	4Fe-4S	core_validated	Cofactor biosynthesis	Molybdopterin (moaA)	radical_catalysis	
GCF_050205485.1	NJBGKB_02258	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_02417	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_02573	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_02582	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_02585	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_02588	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_02634	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205485.1	NJBGKB_02679	DNA_glycosylase_MutY	4Fe-4S	core_validated	DNA repair	Base excision repair (MutY)	DNA_repair	oxidative_stress_survival
GCF_050205485.1	NJBGKB_02702	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_02776	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_02794	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_02811	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_02873	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_02922	Glutamate_synthase	3Fe-4S	core_validated	Amino acid metabolism	Glutamate synthase (GOGAT)	catalytic	
GCF_050205485.1	NJBGKB_03050	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_03223	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_03309	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_03311	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_03478	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_03547	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205485.1	NJBGKB_03576	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205485.1	NJBGKB_03592	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_03624	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205485.1	NJBGKB_03896	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_03946	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_03975	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_03976	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_03990	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_04122	Rieske_QcrA	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (cytochrome bc1, QcrA)	electron_transport	essential_respiration
GCF_050205485.1	NJBGKB_04186	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_04190	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_04529	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205485.1	NJBGKB_04589	DNA_glycosylase_Nth	4Fe-4S	core_validated	DNA repair	Base excision repair (EndoIII)	DNA_repair	oxidative_stress_survival
GCF_050205485.1	NJBGKB_04597	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205485.1	NJBGKB_04626	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205485.1	NJBGKB_04685	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_04715	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_04749	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_04759	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205485.1	NJBGKB_04874	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_04875	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_04916	SDH_FRD	2Fe-2S/4Fe-4S	core_validated	Energy metabolism	TCA / succinate dehydrogenase	electron_transport	essential_respiration
GCF_050205485.1	NJBGKB_04918	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_05035	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205485.1	NJBGKB_05183	SUF_biogenesis	assembly	core_validated	Fe-S biogenesis	SUF assembly machinery	assembly	essential_SUF_operon
GCF_050205485.1	NJBGKB_05184	SUF_biogenesis	assembly	core_validated	Fe-S biogenesis	SUF assembly machinery	assembly	essential_SUF_operon
GCF_050205485.1	NJBGKB_05200	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205485.1	NJBGKB_05222	Glutamate_synthase	3Fe-4S	core_validated	Amino acid metabolism	Glutamate synthase (GOGAT)	catalytic	
GCF_050205545.1	MELPDK_00021	SDH_FRD	2Fe-2S/4Fe-4S	core_validated	Energy metabolism	TCA / succinate dehydrogenase	electron_transport	essential_respiration
GCF_050205545.1	MELPDK_00091	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205545.1	MELPDK_00217	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205545.1	MELPDK_00412	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205545.1	MELPDK_00499	Radical_SAM_MiaB	4Fe-4S	core_validated	tRNA modification	tRNA methylthiolation (miaB)	radical_catalysis	
GCF_050205545.1	MELPDK_00511	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205545.1	MELPDK_00618	IspG_HMBPP_synthase	4Fe-4S	core_validated	Isoprenoid biosynthesis	MEP pathway (ispG)	catalytic_4Fe4S	essential_MEP
GCF_050205545.1	MELPDK_00644	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205545.1	MELPDK_00655	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205545.1	MELPDK_00771	IPM_isomerase_LeuC	4Fe-4S	core_validated	Amino acid metabolism	Leucine biosynthesis	catalytic_4Fe4S	
GCF_050205545.1	MELPDK_00780	SerA_dehydrogenase	4Fe-4S	core_validated	Amino acid metabolism	Serine biosynthesis (flagged non-FeS)	catalytic	
GCF_050205545.1	MELPDK_00789	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_050205545.1	MELPDK_00868	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205545.1	MELPDK_00877	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_050205545.1	MELPDK_00990	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205545.1	MELPDK_00993	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205545.1	MELPDK_01197	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205545.1	MELPDK_01204	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205545.1	MELPDK_01216	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_050205545.1	MELPDK_01218	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_050205545.1	MELPDK_01605	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205545.1	MELPDK_01824	Glutamate_synthase	3Fe-4S	core_validated	Amino acid metabolism	Glutamate synthase (GOGAT)	catalytic	
GCF_050205545.1	MELPDK_01856	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_050205545.1	MELPDK_01919	SUF_biogenesis	assembly	core_validated	Fe-S biogenesis	SUF assembly machinery	assembly	essential_SUF_operon
GCF_050205545.1	MELPDK_01920	SUF_biogenesis	assembly	core_validated	Fe-S biogenesis	SUF assembly machinery	assembly	essential_SUF_operon
GCF_050205545.1	MELPDK_01978	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
