shared name	genome_locus	family	cluster_type	provenance
zzzz840	GCF_003201655.1|HCMONJ_06116	Rieske	2Fe-2S	core_validated
zzzz841	GCF_003201655.1|HCMONJ_06120	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz842	GCF_003201655.1|HCMONJ_06531	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz843	GCF_003254575.1|KGIHPA_00295	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz844	GCF_003254575.1|KGIHPA_00524	Rieske	2Fe-2S	core_validated
zzzz845	GCF_003254575.1|KGIHPA_00539	Rieske	2Fe-2S	core_validated
zzzz846	GCF_003254575.1|KGIHPA_00546	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz847	GCF_003254575.1|KGIHPA_00555	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz848	GCF_003254575.1|KGIHPA_00858	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz849	GCF_003254575.1|KGIHPA_01733	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz850	GCF_003254575.1|KGIHPA_01749	Rieske	2Fe-2S	core_validated
zzzz851	GCF_003254575.1|KGIHPA_02801	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz852	GCF_003254575.1|KGIHPA_04027	Molybdoenzyme	4Fe-4S	core_validated
zzzz853	GCF_003254575.1|KGIHPA_04028	Molybdoenzyme	4Fe-4S	core_validated
zzzz854	GCF_003254575.1|KGIHPA_05282	WhiB	4Fe-4S	core_validated
zzzz855	GCF_003284925.1|ONIDEE_02315	Rieske	2Fe-2S	core_validated
zzzz856	GCF_003284925.1|ONIDEE_02332	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz857	GCF_003284925.1|ONIDEE_02346	Rieske	2Fe-2S	core_validated
zzzz858	GCF_003284925.1|ONIDEE_02389	Rieske	2Fe-2S	core_validated
zzzz859	GCF_003284925.1|ONIDEE_04176	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz860	GCF_003284925.1|ONIDEE_04247	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz861	GCF_003284935.1|IIAEDJ_01333	WhiB	4Fe-4S	core_validated
zzzz862	GCF_003391395.1|IHOGBB_00735	DUF779_FeS_candidate	4Fe-4S	core_validated
zzzz863	GCF_003391395.1|IHOGBB_02816	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz864	GCF_003391395.1|IHOGBB_03879	WhiB	4Fe-4S	core_validated
zzzz865	GCF_003408705.1|MFACDC_01561	Radical_SAM	4Fe-4S	core_validated
zzzz866	GCF_003408705.1|MFACDC_03306	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz867	GCF_003614435.1|ODPIEM_00215	Rieske	2Fe-2S	core_validated
zzzz868	GCF_003614435.1|ODPIEM_00536	WhiB	4Fe-4S	core_validated
zzzz869	GCF_003614435.1|ODPIEM_01185	Rieske	2Fe-2S	core_validated
zzzz870	GCF_003614435.1|ODPIEM_06068	WhiB	4Fe-4S	core_validated
zzzz871	GCF_003614435.1|ODPIEM_06075	WhiB	4Fe-4S	core_validated
zzzz872	GCF_003614435.1|ODPIEM_06186	Rieske	2Fe-2S	core_validated
zzzz873	GCF_003614435.1|ODPIEM_06411	WhiB	4Fe-4S	core_validated
zzzz874	GCF_003614435.1|ODPIEM_06461	WhiB	4Fe-4S	core_validated
zzzz875	GCF_003719305.1|IOBCOD_00522	Rieske	2Fe-2S	core_validated
zzzz876	GCF_003719305.1|IOBCOD_01188	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz877	GCF_003719305.1|IOBCOD_01197	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz878	GCF_003719305.1|IOBCOD_01244	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz879	GCF_003719305.1|IOBCOD_01379	Rieske	2Fe-2S	core_validated
zzzz880	GCF_003719305.1|IOBCOD_03760	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz881	GCF_003719305.1|IOBCOD_04209	Rieske	2Fe-2S	core_validated
zzzz882	GCF_003719305.1|IOBCOD_04237	Rieske_steroid_oxygenase	2Fe-2S	core_validated
zzzz883	GCF_003719305.1|IOBCOD_04983	Rieske	2Fe-2S	core_validated
zzzz884	GCF_003719305.1|IOBCOD_05794	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz885	GCF_003719305.1|IOBCOD_05959	Radical_SAM	4Fe-4S	core_validated
zzzz886	GCF_003719305.1|IOBCOD_06480	Rieske	2Fe-2S	core_validated
zzzz887	GCF_003719305.1|IOBCOD_06543	WhiB	4Fe-4S	core_validated
zzzz888	GCF_003855255.1|FEHJFH_03609	WhiB	4Fe-4S	core_validated
zzzz889	GCF_003855255.1|FEHJFH_03610	WhiB	4Fe-4S	core_validated
zzzz890	GCF_003855255.1|FEHJFH_03617	WhiB	4Fe-4S	core_validated
zzzz891	GCF_004014805.1|HFBLFC_02698	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz892	GCF_004014805.1|HFBLFC_02806	Molybdoenzyme	4Fe-4S	core_validated
zzzz893	GCF_004014805.1|HFBLFC_03057	Rieske_steroid_oxygenase	2Fe-2S	core_validated
zzzz894	GCF_004014805.1|HFBLFC_03323	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz895	GCF_004014805.1|HFBLFC_03324	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz896	GCF_004014805.1|HFBLFC_03771	Rieske	2Fe-2S	core_validated
zzzz897	GCF_004924335.1|FLHGGP_02164	Molybdoenzyme	4Fe-4S	core_validated
zzzz898	GCF_004924335.1|FLHGGP_03739	Molybdoenzyme	4Fe-4S	core_validated
zzzz899	GCF_004924335.1|FLHGGP_04602	WhiB	4Fe-4S	core_validated
zzzz900	GCF_005670685.2|IDDJPK_00290	Rieske_nitrite_reductase	2Fe-2S	core_validated
zzzz901	GCF_005670685.2|IDDJPK_00619	WhiB	4Fe-4S	core_validated
zzzz902	GCF_005670685.2|IDDJPK_00723	Ferredoxin_reductase_FprB	FAD/2Fe-2S	core_validated
zzzz903	GCF_005670685.2|IDDJPK_00834	Rieske	2Fe-2S	core_validated
zzzz904	GCF_005670685.2|IDDJPK_03592	Rieske	2Fe-2S	core_validated
zzzz905	GCF_005670685.2|IDDJPK_03698	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz906	GCF_005670685.2|IDDJPK_03702	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz907	GCF_005670685.2|IDDJPK_03753	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz908	GCF_005670685.2|IDDJPK_04356	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz909	GCF_005670685.2|IDDJPK_04944	Molybdoenzyme	4Fe-4S	core_validated
zzzz910	GCF_005670685.2|IDDJPK_05620	WhiB	4Fe-4S	core_validated
zzzz911	GCF_006439015.1|DFIJLE_00030	Rieske_steroid_oxygenase	2Fe-2S	core_validated
zzzz912	GCF_006439015.1|DFIJLE_00063	Rieske	2Fe-2S	core_validated
zzzz913	GCF_006439015.1|DFIJLE_00088	Rieske	2Fe-2S	core_validated
zzzz914	GCF_006439015.1|DFIJLE_00306	Molybdoenzyme	4Fe-4S	core_validated
zzzz915	GCF_006439015.1|DFIJLE_00754	Rieske	2Fe-2S	core_validated
zzzz916	GCF_006439015.1|DFIJLE_01016	Radical_SAM	4Fe-4S	core_validated
zzzz917	GCF_006439015.1|DFIJLE_01081	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz918	GCF_006439015.1|DFIJLE_01292	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz919	GCF_006439015.1|DFIJLE_02535	Rieske	2Fe-2S	core_validated
zzzz920	GCF_006439015.1|DFIJLE_03873	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz921	GCF_006439015.1|DFIJLE_03916	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz922	GCF_006439015.1|DFIJLE_04061	WhiB	4Fe-4S	core_validated
zzzz923	GCF_006439015.1|DFIJLE_05080	Rieske	2Fe-2S	core_validated
zzzz924	GCF_006439015.1|DFIJLE_05863	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz925	GCF_006439015.1|DFIJLE_05896	Rieske	2Fe-2S	core_validated
zzzz926	GCF_006864685.1|LPDNJK_00230	Molybdoenzyme	4Fe-4S	core_validated
zzzz927	GCF_006864685.1|LPDNJK_01580	Molybdoenzyme	4Fe-4S	core_validated
zzzz928	GCF_006864685.1|LPDNJK_01581	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz929	GCF_006864685.1|LPDNJK_01996	WhiB	4Fe-4S	core_validated
zzzz930	GCF_006864685.1|LPDNJK_02198	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz931	GCF_006864685.1|LPDNJK_02790	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz932	GCF_006864685.1|LPDNJK_03173	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz933	GCF_006864685.1|LPDNJK_03555	Rieske	2Fe-2S	core_validated
zzzz934	GCF_006864685.1|LPDNJK_05782	Molybdoenzyme	4Fe-4S	core_validated
zzzz935	GCF_006864685.1|LPDNJK_05783	Molybdoenzyme	4Fe-4S	core_validated
zzzz936	GCF_006864685.1|LPDNJK_05873	Rieske	2Fe-2S	core_validated
zzzz937	GCF_007714205.1|BGKALF_00137	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz938	GCF_007714205.1|BGKALF_00139	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz939	GCF_007714205.1|BGKALF_00365	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz940	GCF_007714205.1|BGKALF_00931	WhiB	4Fe-4S	core_validated
zzzz941	GCF_007714205.1|BGKALF_01029	NADH_dehydrogenase	2Fe-2S	core_validated
zzzz942	GCF_007714205.1|BGKALF_02062	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz943	GCF_007714205.1|BGKALF_02782	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz944	GCF_007714205.1|BGKALF_02997	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz945	GCF_007714205.1|BGKALF_03000	Rieske	2Fe-2S	core_validated
zzzz946	GCF_007714205.1|BGKALF_03004	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz947	GCF_007714205.1|BGKALF_03474	Rieske	2Fe-2S	core_validated
zzzz948	GCF_007714205.1|BGKALF_03878	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz949	GCF_007714205.1|BGKALF_03885	Rieske	2Fe-2S	core_validated
zzzz950	GCF_008329645.1|IIPENA_00074	Rieske	2Fe-2S	core_validated
zzzz951	GCF_008329645.1|IIPENA_01738	FeS_reductase_CCG	4Fe-4S	core_validated
zzzz952	GCF_008329645.1|IIPENA_02143	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz953	GCF_008329645.1|IIPENA_03502	WhiB	4Fe-4S	core_validated
zzzz954	GCF_008329645.1|IIPENA_04089	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz955	GCF_008329645.1|IIPENA_04105	Rieske	2Fe-2S	core_validated
zzzz956	GCF_008329645.1|IIPENA_04390	Rieske	2Fe-2S	core_validated
zzzz957	GCF_008370645.1|GEGOIJ_01769	WhiB	4Fe-4S	core_validated
zzzz958	GCF_008370645.1|GEGOIJ_02254	Rieske	2Fe-2S	core_validated
zzzz959	GCF_008370645.1|GEGOIJ_03046	WhiB	4Fe-4S	core_validated
zzzz960	GCF_008370645.1|GEGOIJ_04950	Molybdoenzyme	4Fe-4S	core_validated
zzzz961	GCF_009741445.1|PBIGIF_02864	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz962	GCF_009741445.1|PBIGIF_03420	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz963	GCF_009936235.1|MIDNFG_00828	Rieske	2Fe-2S	core_validated
zzzz964	GCF_009936235.1|MIDNFG_00931	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz965	GCF_009936235.1|MIDNFG_01136	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz966	GCF_009936235.1|MIDNFG_01522	Radical_SAM	4Fe-4S	core_validated
zzzz967	GCF_009936235.1|MIDNFG_01977	WhiB	4Fe-4S	core_validated
zzzz968	GCF_009936235.1|MIDNFG_02844	Radical_SAM	4Fe-4S	core_validated
zzzz969	GCF_009936235.1|MIDNFG_03102	Rieske	2Fe-2S	core_validated
zzzz970	GCF_010723305.1|JPENED_00076	WhiB	4Fe-4S	core_validated
zzzz971	GCF_010723305.1|JPENED_00554	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz972	GCF_010723305.1|JPENED_00559	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz973	GCF_010723305.1|JPENED_00684	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz974	GCF_010723305.1|JPENED_03181	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz975	GCF_010723305.1|JPENED_03707	Rieske	2Fe-2S	core_validated
zzzz976	GCF_010723575.1|PKKMLI_00607	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz977	GCF_010723575.1|PKKMLI_01125	NADH_dehydrogenase	2Fe-2S/4Fe-4S	core_validated
zzzz978	GCF_010723575.1|PKKMLI_02478	WhiB	4Fe-4S	core_validated
zzzz979	GCF_010723575.1|PKKMLI_04366	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz980	GCF_010723575.1|PKKMLI_05881	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz981	GCF_010725725.1|GEAGGK_00079	WhiB	4Fe-4S	core_validated
zzzz982	GCF_010725725.1|GEAGGK_00742	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz983	GCF_010725725.1|GEAGGK_02239	Molybdoenzyme	4Fe-4S	core_validated
zzzz984	GCF_010725725.1|GEAGGK_02386	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz985	GCF_010725725.1|GEAGGK_02844	WhiB	4Fe-4S	core_validated
zzzz986	GCF_010725725.1|GEAGGK_04352	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz987	GCF_010725725.1|GEAGGK_04891	Molybdoenzyme	4Fe-4S	core_validated
zzzz988	GCF_010725725.1|GEAGGK_04902	Rieske	2Fe-2S	core_validated
zzzz989	GCF_010725725.1|GEAGGK_04903	Rieske	2Fe-2S	core_validated
zzzz990	GCF_010725725.1|GEAGGK_04909	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz991	GCF_010725725.1|GEAGGK_04911	Rieske	2Fe-2S	core_validated
zzzz992	GCF_010725885.1|ICIIAA_00007	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz993	GCF_010725885.1|ICIIAA_00587	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz994	GCF_010725885.1|ICIIAA_00840	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz995	GCF_010725885.1|ICIIAA_00841	Rieske	2Fe-2S	core_validated
zzzz996	GCF_010725885.1|ICIIAA_00990	WhiB	4Fe-4S	core_validated
zzzz997	GCF_010725885.1|ICIIAA_01769	WhiB	4Fe-4S	core_validated
zzzz998	GCF_010725885.1|ICIIAA_02730	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz999	GCF_010725885.1|ICIIAA_02746	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz10	GCA_000230935.2|IIHJLC_02080	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz11	GCA_000230935.2|IIHJLC_02099	Molybdoenzyme	4Fe-4S	core_validated
zzzzz12	GCA_000230935.2|IIHJLC_02367	Molybdoenzyme	4Fe-4S	core_validated
zzzzz13	GCA_000230935.2|IIHJLC_02471	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz14	GCA_000230935.2|IIHJLC_02632	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz15	GCA_000230935.2|IIHJLC_02638	Rieske	2Fe-2S	core_validated
zzzzz16	GCA_000230935.2|IIHJLC_02963	Rieske	2Fe-2S	core_validated
zzzzz17	GCA_000230935.2|IIHJLC_03747	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz18	GCA_000230935.2|IIHJLC_04017	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz19	GCA_000230935.2|IIHJLC_04101	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz20	GCA_000230935.2|IIHJLC_04747	Molybdoenzyme	4Fe-4S	core_validated
zzzzz21	GCA_000230935.2|IIHJLC_04758	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz22	GCA_000230935.2|IIHJLC_04782	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz23	GCA_000230935.2|IIHJLC_04783	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz24	GCA_000230935.2|IIHJLC_04981	Radical_SAM	4Fe-4S	core_validated
zzzzz25	GCA_000230935.2|IIHJLC_05066	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz26	GCA_000230935.2|IIHJLC_05990	Molybdoenzyme	4Fe-4S	core_validated
zzzzz27	GCA_000230935.2|IIHJLC_05994	Rieske	2Fe-2S	core_validated
zzzzz28	GCA_000230935.2|IIHJLC_06074	Molybdoenzyme	4Fe-4S	core_validated
zzzzz29	GCA_000230935.2|IIHJLC_06240	WhiB	4Fe-4S	core_validated
zzzzz30	GCA_000230935.2|IIHJLC_06319	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz31	GCA_000230935.2|IIHJLC_06322	Rieske	2Fe-2S	core_validated
zzzzz32	GCA_000230935.2|IIHJLC_06351	Rieske	2Fe-2S	core_validated
zzzzz33	GCA_000230935.2|IIHJLC_06431	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz34	GCA_000230935.2|IIHJLC_06439	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz35	GCA_000230935.2|IIHJLC_06520	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz36	GCA_000230935.2|IIHJLC_06649	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz37	GCA_000230935.2|IIHJLC_06714	Rieske	2Fe-2S	core_validated
zzzzz38	GCA_000230935.2|IIHJLC_06816	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz39	GCA_000230935.2|IIHJLC_06856	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz40	GCA_000230935.2|IIHJLC_07002	Rieske	2Fe-2S	core_validated
zzzzz41	GCA_001942045.1|COCIBI_00038	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz42	GCA_001942045.1|COCIBI_00039	Rieske	2Fe-2S	core_validated
zzzzz43	GCA_001942045.1|COCIBI_00816	Molybdoenzyme	4Fe-4S	core_validated
zzzzz44	GCA_001942045.1|COCIBI_01728	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz45	GCA_001942045.1|COCIBI_02098	Rieske	2Fe-2S	core_validated
zzzzz46	GCA_001942045.1|COCIBI_03092	WhiB	4Fe-4S	core_validated
zzzzz47	GCA_001942045.1|COCIBI_04565	Rieske	2Fe-2S	core_validated
zzzzz48	GCA_001942045.1|COCIBI_05131	Molybdoenzyme	4Fe-4S	core_validated
zzzzz49	GCA_001942045.1|COCIBI_06017	Rieske	2Fe-2S	core_validated
zzzzz50	GCA_002007745.1|HNDBBG_00479	WhiB	4Fe-4S	core_validated
zzzzz51	GCA_002007745.1|HNDBBG_00872	Rieske	2Fe-2S	core_validated
zzzzz52	GCA_002007745.1|HNDBBG_01149	Rieske	2Fe-2S	core_validated
zzzzz53	GCA_002007745.1|HNDBBG_01235	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz54	GCA_002007745.1|HNDBBG_02088	Radical_SAM	4Fe-4S	core_validated
zzzzz55	GCA_002007745.1|HNDBBG_02984	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz56	GCA_002007745.1|HNDBBG_03205	Rieske	2Fe-2S	core_validated
zzzzz57	GCA_002007745.1|HNDBBG_03258	Radical_SAM	4Fe-4S	core_validated
zzzzz58	GCA_002007745.1|HNDBBG_03275	Rieske	2Fe-2S	core_validated
zzzzz59	GCA_002007745.1|HNDBBG_03689	Rieske	2Fe-2S	core_validated
zzzzz60	GCA_002007745.1|HNDBBG_03703	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz61	GCA_002007745.1|HNDBBG_03816	Rieske	2Fe-2S	core_validated
zzzzz62	GCA_002007745.1|HNDBBG_03975	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz63	GCA_002007745.1|HNDBBG_04341	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz64	GCA_002007745.1|HNDBBG_04531	Rieske	2Fe-2S	core_validated
zzzzz65	GCA_002007745.1|HNDBBG_04537	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz66	GCA_002007745.1|HNDBBG_05298	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz67	GCA_002007745.1|HNDBBG_05301	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz68	GCA_002007745.1|HNDBBG_05308	Rieske	2Fe-2S	core_validated
zzzzz69	GCA_002007745.1|HNDBBG_05999	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz70	GCA_002007745.1|HNDBBG_06013	Rieske	2Fe-2S	core_validated
zzzzz71	GCA_002102225.1|HDDDIK_00050	WhiB	4Fe-4S	core_validated
zzzzz72	GCA_002102225.1|HDDDIK_02068	WhiB	4Fe-4S	core_validated
zzzzz73	GCA_002102225.1|HDDDIK_02248	WhiB	4Fe-4S	core_validated
zzzzz74	GCA_002102225.1|HDDDIK_03235	WhiB	4Fe-4S	core_validated
zzzzz75	GCA_002102225.1|HDDDIK_03375	Rieske	2Fe-2S	core_validated
zzzzz76	GCA_002102225.1|HDDDIK_03771	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz77	GCA_002102225.1|HDDDIK_05304	WhiB	4Fe-4S	core_validated
zzzzz78	GCA_002102225.1|HDDDIK_05595	WhiB	4Fe-4S	core_validated
zzzzz79	GCA_003347205.1|ENJDEI_00235	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz80	GCA_003347205.1|ENJDEI_00242	Rieske	2Fe-2S	core_validated
zzzzz81	GCA_003347205.1|ENJDEI_00458	WhiB	4Fe-4S	core_validated
zzzzz82	GCA_003347205.1|ENJDEI_00542	Rieske	2Fe-2S	core_validated
zzzzz83	GCA_003347205.1|ENJDEI_00549	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz84	GCA_003347205.1|ENJDEI_00552	Radical_SAM	4Fe-4S	core_validated
zzzzz85	GCA_003347205.1|ENJDEI_00554	Radical_SAM	4Fe-4S	core_validated
zzzzz86	GCA_003347205.1|ENJDEI_00557	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz87	GCA_003347205.1|ENJDEI_00561	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz88	GCA_003347205.1|ENJDEI_00566	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz89	GCA_003347205.1|ENJDEI_00567	Molybdoenzyme	4Fe-4S	core_validated
zzzzz90	GCA_003347205.1|ENJDEI_00631	Rieske	2Fe-2S	core_validated
zzzzz91	GCA_003347205.1|ENJDEI_01097	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz92	GCA_003347205.1|ENJDEI_01098	Molybdoenzyme	4Fe-4S	core_validated
zzzzz93	GCA_003347205.1|ENJDEI_01521	Rieske	2Fe-2S	core_validated
zzzzz94	GCA_003347205.1|ENJDEI_01522	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzz95	GCA_003347205.1|ENJDEI_01654	Molybdoenzyme	4Fe-4S	core_validated
zzzzz96	GCA_003347205.1|ENJDEI_01856	Molybdoenzyme	4Fe-4S	core_validated
zzzzz97	GCA_003347205.1|ENJDEI_02055	WhiB	4Fe-4S	core_validated
zzzzz98	GCA_003347205.1|ENJDEI_02100	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzz99	GCA_003347205.1|ENJDEI_04538	Rieske	2Fe-2S	core_validated
zzzzzz0	GCA_000230935.2|IIHJLC_00039	WhiB	4Fe-4S	core_validated
zzzzzz1	GCA_000230935.2|IIHJLC_00063	WhiB	4Fe-4S	core_validated
zzzzzz2	GCA_000230935.2|IIHJLC_00303	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzzz3	GCA_000230935.2|IIHJLC_00808	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzzzz4	GCA_000230935.2|IIHJLC_01004	Molybdoenzyme	4Fe-4S	core_validated
zzzzzz5	GCA_000230935.2|IIHJLC_01361	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzzzz6	GCA_000230935.2|IIHJLC_01394	Radical_SAM	4Fe-4S	core_validated
zzzzzz7	GCA_000230935.2|IIHJLC_01397	Radical_SAM	4Fe-4S	core_validated
zzzzzz8	GCA_000230935.2|IIHJLC_01398	Radical_SAM	4Fe-4S	core_validated
zzzzzz9	GCA_000230935.2|IIHJLC_01432	WhiB	4Fe-4S	core_validated
